U54;AT&T Building, Murphy St;;Wellington;;6000
U55;699 US Highway 46 E;;Teterboro;NJ;07608-1105
U57;5805 N Lamar;;Austin;TX;78752-4422
U59;1225 17th St;;Denver;CO;80202-5534
U60;The Gleneagles Hotel;;Perthshire;;PH3 1NF
U62;24 Computer Dr W;;Albany;NY;12205-1612
U63;1349 W Peachtree St NW;;Atlanta;GA;30309-2923
U64;6815 Meadowridge Court;;Alpharetta;GA;30005-2202
U65;1245 Cheyenne Ave;;Grafton;WI;53024-9323
U66;Kallstadter Str 1;;Mannheim;;68309
U67;Dudenstrasse 44-46;;Mannheim;;68167
U68;Ohmweg 11-15;;Mannheim-Neckarau;;68199
U69;Gaglower Str 17/18;;Cottbus;;03048
U70;Rankestrasse 35;;Dresden;;01139
U71;Petzower Str;;Glindow;;14542
U72;Kieler Str 131;;Hamburg;;22769
U73;Brown-Boveri-Str 30;;Hanau-Großauheim;;63457
U74;Industriestrasse 28;;Eschborn;;65760
U75;Gottlieb-Daimler-Str 8;;Mannheim;;68165
U76;Wallstadter Str 59;;Ladenburg;;68526
U77;Eppelheimer Str 82;;Heidelberg;;69123
U78;Gutenbergplatz 1;;Leipzig;;04103
U79;Lessingstrasse 79;;Berlin;;13158
U80;Garmischer Str 35;;München;;81377
U81;Schillerstrasse 72;;Minden;;32425
U82;Stierstädter Str 5;;Frankfurt-Praunheim;;60488
U83;Grüner Weg 6;;Friedberg;;61169
U85;Dransfelder Str 2;;Göttingen;;37079
U86;Hackethalstrasse 7;;Hannover;;30179
U87;Höseler Platz 2;;Heiligenhaus;;42579
U88;Borsigstrasse 2;;Alzenau;;63755
U89;Oberhausener Str 33;;Ratingen;;40472
U90;Albstrasse 14;;Stuttgart;;70597
U91;Langekampstrasse 36;;Herne;;44652
U92;Kanalstrasse 25;;Dortmund;;44147
U93;Am Fuchsgraben 3;;Sasbach;;77880
CC4;4141 PINNACLE;;EL PASO;TX;79902-1059
U48;Robert Bosch Str 30-24;;Walldorf;;69190
U94;1216 Sand Cove Rd;;Saint John;NB;E2M 5V8
U95;45 Waterloo St;;Glasgow;;G2 6HS
U96;6 Bishopgate;;London;;EC2N 4
U97;2160 Fountain Dr;;Snellville;GA;30078-2914
U98;49 Symonds St;;Auckland;;1000
C1X;1, BOULEVARD NEY;;PARIS;;75018
CC5;333 JOHN CARLYLE ST;;ALEXANDRIA;VA;22314-5767
CC6;2101 EXECUTIVE DR;;HAMPTON;VA;23666-2404
C2D;BEI DER FEUERWERKEREI 4;;TRITTAU;;22946
C2F;LUDWIG-ERHARD-STR 22;;BREMEN;;28197
C2G;WRANGELSTR. 100;;BERLIN;;10997
C2H;HASTEDTER HEERSTR. 283-285;;BREMEN;;28207
C2I;SEBALDSBRUECKER HEERSTR. 235;;BREMEN;;28305
CC8;ONE HARBOUR PLACE;;PORTSMOUTH;NH;03801-3872
U99;5000 Ellin Rd;;New Carrollton;MD;20784
V00;250 Makalapa Dr;;Pearl Harbor;HI;96860-3131
V02;132 National Business Parkway;;Annapolis Junction;MD;20701-1014
V03;6200 Sprint Parkway;;Overland Park;KS;66251-6117
V04;1100 WIlson Blvd, 11th Floor;;Arlington;VA;22209-2249
V05;Fort Lesley J. McNair;;Washington;DC;20319-5000
V07;2850 Eisenhower Ave;;Alexandria;VA;22314-4565
C2J;HEINRICH-EHRHARDT-STR. 2;;UNTERLUESS;;29345
C2L;HENSCHELPLATZ 1;;KASSEL;;34127
C2M;MARIENBURGER STRASSE 28;;MEERBUSCH;;40667
C2N;ALFRED-PIERBURG-STR. 1;;NEUSS;;41460
C2Q;STUTTGARTER STR. 45-51;;NECKARTENZLINGEN;;72654
C2R;KARL-SCHMIDT-STR. 2-10;;NECKARSULM;;74172
C2S;HERTZSTRASSE 32-34;;ETTLINGEN;;76275
C2U;HANS-BRUCK-STRASSE 1;;NEUENBURG AM RHEIN;;79395
C2W;THOMAS MANN STR. 16-20;;NÜRNBERG;;90471
C2X;AN DER STADTHALLE;;BAD NEUSTADT AN DER SAALE;;97616
C2Y;SCHNIERINGSHOF 12;;ESSEN;;45329
C2Z;LIEBIGSTR. 17;;ASCHAU AM INN;;84544
LAA;GUTENBERGSTR. 21;;LAATZEN;;30880
C3E;HETZENDORFERSTR. 30-32;;WIEN;;1120
C3F;KHEVENHUELLERSTR. 14;;LINZ;;4020
C3G;NO IBM LOCATION IN THIS STATE;;NO CITY;;
CC9;130 LOMOND COURT;;UTICA;NY;13502-5951
V09;1290 Broadway;;Denver;CO;80203-2122
V10;909 Locust St;;Des Moines;IA;50309-2899
V11;151 Farmington Ave;;Hartford;CT;06156-0002
V12;20 Washington Ave S;;Minneapolis;MN;55401-1908
V13;2000 21st Ave NW;;Minot;ND;58703-0890
V14;2780 Skypark Dr;;Torrance;CA;90505-7518
V15;1475 Dunwoody Dr;;West Chester;PA;19380-1478
V16;1000 Woodbury Rd;;Woodbury;NY;11797-2530
V17;1 Dutchtown Rd;;Voorhees;NJ;08043-9530
V18;4711 Yonge St;;North York;ON;M2N 6K8
V19;504 Virginia Dr;;Fort Washington;PA;19034-2707
V20;City View Plaza  6th Floor;;Guaynabo;PR;00969
V21;Wakefield House, Pipers Way;;Swindon;;SN3 1RE
V22;2955 Market St;;Philadelphia;PA;19104-2817
V23;350 W Main;;Stamford;CT;06902-5036
V24;5001 Airport Plaza Dr;;Long Beach;CA;90815-1251
V25;1200 W 120th Ave;;Westminster;CO;80234-2701
V26;18 Lonczak Ln;;East Brunswick;NJ;08816-5694
V27;1020 County Rd F W;;Shoreview;MN;55126-2910
V28;400 N Academy St;;Greenville;SC;29601-2044
V29;Brown Boveristrasse 12;;Baden;;5401
V30;One Parkway S;;Greenville;SC;29615-5022
V31;16 Hyland Rd., Suite 12-A;;Greenville;SC;29615-5756
V32;1305 Perimeter Rd;;Greenville;SC;29605-5466
V33;315 Red Fox Circle;;Asheville;NC;28803-3381
V35;99 Washington Ave;;Albany;NY;12210-2801
C3I;GBS COSTA RICA, PARQUE EMPRESARIAL;;SAN JOSE;;
C3J;PEMPELFURTSTR. 1;;RATINGEN;;40880
C3L;UL. STRZEGOMSKA 52;;WROCLAW;;53611
C3M;DESHI BLDG, 9 SHANGDI EAST ROAD;;BEIJING;;100085
V36;3265 160th Ave SE;;Bellevue;WA;98008
V37;601 12th St S;;Arlington;VA;22202-4202
V38;310 Inglesby Pkwy;;Duncan;SC;29334-9117
V39;9 Polito Ave Fl;;Lyndhurst;NJ;07071-3498
V40;310 Swamp Bridge Rd;;Denver;PA;17517-8723
V41;9801 Washingtonian Blvd;;Gaithersburg;MD;20878-5355
V42;8211 Scicor Dr;;Indianapolis;IN;46214-2985
V43;3301 Kinsman Blvd;;Madison;WI;53704-2523
V45;210 Carnegie Ctr;;Princeton;NJ;08540-6233
V46;1 Radnor Corporate Ctr;;Radnor;PA;19087-4515
V47;9390 Gateway Dr;;Reno;NV;89521-8900
V48;4225 Executive Square;;La Jolla;CA;92037-9122
V49;9200 Leesburg Pike;;Vienna;VA;22182-1656
V50;80 Pacific Hwy;;North Sydney;NSW;2060
CD1;2500 TECHNOLOGY CIRCLE;;BENTONVILLE;AR;72712-7102
FA1;ul. Gralynskiego 141;;Bielsko-Biala;;43300
FA2;ul. Turynska 100;;Tychy;;43100
FA3;ul. Szturmowa 2;;Warszawa;;02678
FLU;ul. Prymasa Wyszynskiego 11;;Gliwice;;44100
PFE;ul. Rzymowskiego 28;;Warszawa;;02697
PK1;ul. Gieldowa 5;;Warszawa;;01211
PK2;ul. Grzybowska 37;;Warszawa;;00950
V52;2 Corporate Dr, Suite 730;;Shelton;CT;06484-6239
V53;Gulf Canada Square, Suite 2000;;Calgary;AB;T2P 4Z4
V55;3530 Nashua Dr;;Malton;ON;L4V 1S1
V56;4500 Camp Ground Rd;;Louisville;KY;40216-4608
V57;4 Research Park Dr, 3rd Floor;;North Ryde;NSW;2113
V58;273 Avenue de Tervueren, Box 3;;Brussels;;1150
V59;Kesselfeld 29;;MÜNSTER;;48163
V60;7 Rue Marcinhes;;Geneva;;1217
V61;Compass house;;Crawley;;RH10 9PY
V62;Otley Rd;;Harrogate;;HG3 1PY
V63;Springfield House;;Leeds;;LS2 9NG
V64;7 Roxborough Way;;Maidenhead;;SL6 3UD
V65;2236 Airport Dr;;Wichita Falls;TX;76306-2810
V66;270 Wharfedale Rd;;Wokingham;;RG41 5TP
V67;22 -24 Lisburn Rd;;Belfast;;BT9 6AD
V68;Zac Justice, Rue Rene Cassin;;Belfort;;90000
V69;58, Rue Gambetta;;Malakoff;;92240
VST;ul. Kaliska 72;;Praszka;;46320
A70;55 CROCKFORD STREET;;PORT MELBOURNE;VIC;3207
V70;4680 Wilshire Blvd;;Los Angeles;CA;90010-3807
V71;2245 Sequoia Dr;;Aurora;IL;60506-6210
V72;100 Farmers Cir;;Austin;TX;78728-1236
V73;3500 N Nevada Ave;;Colorado Springs;CO;80907-5333
V74;3910 Keswick Rd;;Baltimore;MD;21211-2226
V75;3003 77th Ave SE;;Mercer Island;WA;98040-2890
V77;10850 Lowell Ave;;Overland Park;KS;66210-1613
V78;3041 Cochran St;;Simi Valley;CA;93065-2771
V79;11555 Dublin Canyon Rd;;Pleasanton;CA;94588-2817
V80;13333 SW 68th Pkwy;;Tigard;OR;97223-8304
V81;18444 N 25th Ave;;Phoenix;AZ;85023-1296
V82;2500 S 5th Ave;;Pocatello;ID;83204-1923
V83;30 W Pershing Rd, Suite 301;;Kansas City;MO;64108-2423
V84;5 Union Pacific Blvd;;Laredo;TX;78045-9423
V85;425 I St NW, Room 5114;;Washington;DC;20536-0003
V86;1 Crossroads Dr;;Bedminster;NJ;07921-2688
V87;222 Broadway;;New York;NY;10038-2510
V88;95 Greene St;;Jersey City;NJ;07302-3815
V89;1500 Merrill Lynch Dr;;Pennington;NJ;08534-4126
V90;1600 N Priest Dr;;Tempe;AZ;85281-1202
V91;1111 Polaris Pkwy;;Columbus;OH;43240-2050
V92;6150 Trenton Lane N;;Plymouth;MN;55442-3240
V94;Michelinstrasse 4;;Karlsruhe;;76185
V95;Talackerstrasse 1;;Opfikon;;8152
V96;Austrasse 46;;Zurich;;8045
V97;Mythenquai 2;;Zurich;;8002
V98;1050 Westlakes Dr;;Berwyn;PA;19312-2421
V99;20 Massachusetts Ave NE;;Washington;DC;20002
W00;7500 Security Blvd;;Baltimore;MD;21244-1850
W01;55 Grafton St;;Bondi Junction;NSW;2022
W02;3501 N Fairfax;;Arlington;VA;22201
CD4;9070 S RITA RD;;TUCSON;AZ;85747-6100
W03;7180 Reserve Rd, Bldg 1083;;Oklahoma City;OK;73145-8760
W04;300 5th Ave;;Washington;DC;20319-5066
W05;10455 Mill Run Circle;;Owings Mills;MD;21117-5559
W06;800 Independence Ave SW;;Washington;DC;20591-0004
W07;1944 E Sky Harbor Circle N;;Phoenix;AZ;85034-3442
W08;350 N Wells St;;Chicago;IL;60654-3100
W10;3003 Summit Blvd;;Atlanta;GA;30319-1447
W11;1400 American Ln;;Schaumburg;IL;60196-5452
W12;550 W Washington Blvd;;Chicago;IL;60661-2595
W15;12222 Merit Dr, Suite 700;;Dallas;TX;75251-2237
W16;801 N Brand, Suite PH;;Glendale;CA;91203-1237
W17;105 E 17th St;;New York;NY;10003-2105
W18;165 Broadway, 28th Flr.;;New York;NY;10006-1486
W19;13810 FNB Parkway;;Omaha;NE;68154-5202
W20;1818 Market St, 21st Floor;;Philadelphia;PA;19103-3638
W21;730 Holiday Dr, Suite 400;;Pittsburgh;PA;15220-2748
W23;Hüttenstrasse 7;;Aachen;;52068
W24;12701 Fairlakes Circle;;Fairfax;VA;22033-4910
W26;Nordic Processor, Jupitervej 2;;Fredericia;;7000
W27;Nordic Processor, Helgeshøj Alle 33;;Taastrup;;2630
W28;Nordic Processor, Strandgade 3;;København;;1401
C3O;PARKVIEW SQ, 600 NORTH BRIDGE RD;;SINGAPORE;;188778
C3Q;9 CHANGI BUSINESS PARK CENTRAL 1;;SINGAPORE;;486048
W09;7400 Defense Pentagon, Room 1E1085A;;Washington;DC;20301-7400
W25;6750 Hillcrest Plaza Dr;;Dallas;TX;75230-1400
W30;720 Kennon St SE;;Washington Navy Yard;DC;20374-5135
W31;Sulzbacher Strasse 40;;Schwalbach am Taunus;;65824
W32;1300 E Rochelle Blvd;;Irving;TX;75062-8195
W33;5454 W 110th St;;Overland Park;KS;66211-2505
W34;9300 Metcalf Ave;;Overland Park;KS;66212-1463
W35;665 Lexington Ave;;Mansfield;OH;44907-1504
W36;15036 Conference Center Dr;;Chantilly;VA;20151-3801
W39;3 2nd St;;Jersey City;NJ;07302-3099
W40;4400 Alexander Dr;;Alpharetta;GA;30022-3753
W41;11013 W Broad St;;Glen Allen;VA;23060-5937
W42;31/33 Perrymount Rd;;Haywards Heath;;RH16 3SP
W43;Cheltenham & Gloucester plc Chief O;;Barnwood;;GL4 3RL
W44;Scunthorpe Mortgage Unit;;Scunthorpe;;DN17 1AP
W46;Lloyds TSB Essex House;;Southend on Sea;;SS1 2LB
W47;Lloyds TSB Bank Plc, PO Box 72;;Gillingham;;ME8 OLS
C3R;KOEZTELEK U. 6;;BUDAPEST;;1090
C3T;NO 7 SONG REN ROAD, 3/F & 4/F;;TAIPEI;;110
C3U;700 JIANSHE DADAO;;WUHAN;;430015
C3V;2 KE FA ROAD, HI-TECH ZONE, 13/F;;SHENZHEN;;518057
C3W;ENTERPRISE 3 BLDG, 1ST FLR;;CYBERJAYA;;63000
0EJ;Concejal Garcia Feo Nº 12;;Las Palmas;;35011
0JC;AVENIDA GABRIEL ROCA Nº 45 BAJO;;PALMA DE MALLORCA;;07015
G87;Stutzelackerweg 20;;Rödelheim;;60489
H05;1 Maja 7;;Jelenia Góra;;58500
H11;Rynek Glówny 20;;Krakow;;31008
H16;Muzealna 18;;Nowa Sól;;67100
H20;ul. Losinska 1;;Slawków;;32333
H49;D - BA Bastionstr. 32;;Düsseldorf;;40213
H50;Breite Strasse 28;;Düsseldorf;;40212
H51;Königsallee 45-47;;Düsseldorf;;40212
I74;Elektronikhöjden 6;;JÄRFÄLLA;;17543
I91;Ingenjörsvägen 2;;STOCKHOLM;;11797
I98;Södra Sjötullsgatan 1;;GÄVLE;;80280
W48;Philipsstrasse 15;;Aachen;;52068
W49;Beneckeallee 40;;Hannover;;30419
W50;3901 A Ave;;Fort Lee;VA;23801-1806
W51;8299 Central Ave NE;;Spring Lake Park;MN;55432-2023
W52;26600 Telegraph Rd;;Southfield;MI;48034-2438
C3X;BIRKENWEG. 2;;WEES;;24999
C3Y;MILLENNIUM TOWER II;;BRATISLAVA;;832 86
W78;Cobalt 12;;Newcastle upon Tyne;;NE27 0QW
W79;109 Army Pentagon, Room 3A312;;Washington;DC;20310-0109
W80;7th St SW & D St SW;;Washington;DC;20024-0001
W82;600 Corporate Pointe, Suite 8400;;Culver City;CA;90230-7600
W83;6000 Connection Dr;;Irving;TX;75039-2600
W84;7725 Woodland Center Blvd;;Tampa;FL;33614-2412
W85;795 West Nasa Blvd;;Melbourne;FL;32901-1815
W86;5 Wayside Rd;;Burlington;MA;01803-4614
W87;21520 30th Dr SE;;Bothell;WA;98021-7008
W88;100 Enterprise Way;;Scotts Valley;CA;95066-3248
W89;41650 Gardenbrook Rd, Suite 175;;Novi;MI;48375-1321
W90;329 Bailey Ridge Dr;;Morrisville;NC;27560-6985
W91;2825 Lone Oak Parkway;;Eagan;MN;55121-1551
W92;6 Cornel Dr;;Goldens Bridge;NY;10526-1420
W94;26 IBM Rd;;Poughkeepsie;NY;12601-5427
W95;Captain Cook Dr & Gannons Rd;;Caringbah;NSW;2229
W96;Thurgauerstrasse 80;;Zurich;;8050
W97;Valmy, 59 Rue de la Republique;;Montreuil-sous--Bois;;93100
C4B;6-41-12 KAMEIDO KOTO-KU;;TOKYO;;136-0071
CD6;2004 AMERICAN WAY;;KINGSPORT;TN;37660-5892
W98;711 Westchester Ave, 4th Floor;;White Plains;NY;10604-3504
W99;1601 N Kent St;;Arlington;VA;22209-2105
X00;2540 Daniel Johnson;;Laval;QC;H7T 2T9
X01;Box 399;;New Glasgow;NS;B2H 5E6
X02;Tricentre One;;Swindon;;SN1 1EL
X03;Aldrin Place;;Farnborough;;GU14 0NX
X04;Bishops Cleeve;;Cheltenham;;GL52 8XX
X05;Interface Business Park, Bincknoll;;Swindon;;SN4 8QF
X06;3000 Parkway;;Fareham;;PO15 7JZ
X07;Stanhope Rd;;Portsmouth;;PO1 1DU
X08;William Kent House;;London;;SW1A 1RW
X09;4201 Wilson Blvd, Suite 407;;Arlington;VA;22230-0002
X10;50 California St, 29th Floor;;San Francisco;CA;94111-4624
X11;101 Independence Ave SE;;Washington;DC;20559-0002
X12;4650 Cushing Parkway;;Fremont;CA;94538-6401
X13;777 Canal View Blvd;;Rochester;NY;14623-2825
X14;150 Van Ness Ave;;San Francisco;CA;94102-5208
X15;250 Vesey St;;New York;NY;10080-0002
X16;570 Washington St;;New York;NY;10014-3691
X17;101 Hudson St;;Jersey City;NJ;07302-3915
X18;800 Scudders Mill Rd;;Plainsboro;NJ;08536-1698
X19;300 E St SW;;Washington;DC;20024-3202
C4F;LISE-MEITNER-STR. 6;;BREMEN;;28359
C4H;1 THE SQUARE;;BRISTOL;;BS1 6DG
C4I;9 ALLEE ALAN TURING;;AUBIERE;;63170
C4J;RUE DE CHANTEMERLE;;CLERMONT FERRAND;;63000
X20;3601 Eisenhower Ave;;Alexandria;VA;22304-6456
X21;8801 J M Keynes Dr, Suite 220;;Charlotte;NC;28262-5474
X22;1300 Merrill Lynch Dr;;Pennington;NJ;08534-4124
X23;1400 Merrill Lynch Dr;;Pennington;NJ;08534-4125
X24;1600 Merrill Lynch Dr;;Pennington;NJ;08534-4127
X25;4 World Financial Ctr;;New York;NY;10281-1002
X26;600 Grant St;;Pittsburgh;PA;15219-2702
X27;357 6th Ave;;Pittsburgh;PA;15222-2500
X28;3020 Tiffin Ave;;Sandusky;OH;44870-5352
X29;717 Office Pkwy;;Saint Louis;MO;63141-7104
X30;965 Keller Rd;;Altamonte Springs;FL;32714-1699
X31;3068 Kilgore Rd;;Rancho Cordova;CA;95670-6134
X32;400 E Tasman Dr;;San Jose;CA;95134-1406
X33;Bol.Cherkassky per. 2/10;;Moscow;;103012
X34;Nordic Processor, Nihtisillantie 3;;Espoo;;02630
X35;Nordic Processor, Essendropsgate 7;;Oslo;;0368
X36;6666 W 110th St;;Overland Park;KS;66211-1553
X37;10951 Lakeview;;Lenexa;KS;66219-1377
X38;245 E Crossroads Pkwy;;Bolingbrook;IL;60440
C4L;EXPLORER, INFORMATION TECHNOLOGY PK;;BANGALORE;;560066
INK;AG ROADNO 7 BANJARA HILLS;;HYDERABAD;;500034
X41;470 Dunlop Blvd;;Huntsville;AL;35824
X43;Marshall Space Flight Center B/4492;;Marshall Space Flight Center;AL;35812
X44;Marshall Space Flight Center B/4663;;Marshall Space Flight Center;AL;35812
X45;372 Danbury Rd, Suite 100;;Wilton;CT;06897-2523
X46;300 Outlet Pointe Blvd, Suite 300B;;Columbia;SC;29210-5666
X47;200 Constitution Ave NW;;Washington;DC;20210-0001
X48;1225 Jefferson Davis Highway;;Arlington;VA;22202-4301
X49;1120 20th St NW;;Washington;DC;20036-3406
X50;2525 E Camelback Rd;;Phoenix;AZ;85016-4219
X51;201 Pacific Highway;;St. Leonards;NSW;2065
X52;Nordic Processor, Regeringsgatan 42;;Stockholm;;11156
X53;Nordic Processor, Östra Hamngat 16;;Göteborg;;41109
X55;Nokia, Joensuunkatu 7E;;Salo;;24100
C4N;OZONE - 3, SP INFOCITY, SASWAD RD;;PUNE;;412308
C4P;EMBASSY LINKS, EMBASSY CYPRESS PT;;BANGALORE;;560071
AI2;Bowling Mill, Dean Clough;;Halifax;;HX3 5WA
AJ5;Old Hall St;;Liverpool;;L69 3EB
AJ7;New Hall Place, Old Hall St;;Liverpool;;L69 3EN
AL3;Lennox Wood;;Southwater;;RH13 9JJ
AL9;Riverside Park;;Stoke on Trent;;ST4 4EY
AM1;Cheltenham & Gloucester plc, Chartw;;Fareham;;PO15 5TT
AM2;48 Chiswell St;;London;;EC1Y 4XX
AN7;Units A, B & C, Chequers Business p;;Derby;;DE21 6AW
AP7;Online House, The Avenue, Cleppa Pa;;Newport;;NP10 8UG
AP8;Caradog House, Cleppa Park;;Newport;;NP10 8UG
AR2;Columbus House, Westwood Way;;Coventry;;CV4 8TT
AR3;140 Fifty Pitches Rd;;Cardonald;;G52 2
AR6;Exchange St, Royal Exchange;;Manchester;;M2 7TT
C4R;1360 RENE LEVESQUE BLVD. WEST;;MONTREAL;QC;H3G 2W6
HZ1;H.J. Heinz, Ross House, Wickham Rd;;Grimsby;;DN31 3SW
HZ2;H.J. Heinz, South Bldg, Hayes Park;;Hayes;;UB4 8AL
HZ3;H.J. Heinz, Spring Rd;;Wigan;;WN5 0JL
HZ4;H.J. Heinz, Hortonwood 2;;Telford;;TF1 7XW
X56;Nokia, Joukahaisenkatu 1;;Turku;;20520
X57;Nokia, Hatanpään valtatie 30;;Tampere;;33900
X58;Nokia, Yrttipellontie 1;;Oulu;;90230
X59;Nokia, Mattilanniemi 1;;Jyväskylä;;40100
X60;Nokia, Valimotie 21;;Helsinki;;00380
X61;Nokia, Karaportti 2;;Espoo;;02610
X62;3rd St SW and D St SW;;Washington;DC;20515-0001
X64;1280 Kemper Meadow Dr;;Cincinnati;OH;45240-1632
X65;2000 Oxford Dr;;Bethel Park;PA;15102-1827
X66;1650 Market St;;Philadelphia;PA;19103-7301
X67;9709 E Central;;Wichita;KS;67206-2507
X68;16651 W Sprague Rd;;Strongsville;OH;44136-1757
X69;Blvd Independencia #1151;;Ciudad Juarez;;32574
X70;eBay, 2125 Hamilton Ave;;San Jose;CA;95125-5905
X71;Marshall Space Flight Center B/4471;;Marshall Space Flight Center;AL;35812
X73;101 W Elm St;;Conshohocken;PA;19428-2075
X74;1961 Stearman Ave;;Hayward;CA;94545-1019
X75;3111 W Allegheny Ave;;Philadelphia;PA;19132-1197
X76;10 Logie Mill, Logie Green Rd;;Edinburgh;;EH7 4HG
X77;6900 Maritz Dr;;Mississauga;ON;L5W 1L6
X79;601 Westney Rd S;;Ajax;ON;L1S 4N7
AR7;INT TOMKINSON, 2054 SAN ISIDRO;;BUENOS AIRES;;1642
AR8;Adolf-Schemel Strasse 9;;Anif;;5081
AR9;Anton Bruckner Gasse 18;;Brunn-Gebirge;;2345
AS0;Industriestrasse 18;;Furnitz;;9586
AS1;Wiedengasse 25/Top 23b;;GOETZIS;;6840
AS2;MESSENDORFER STRASSE 72;;GRAZ;;8041
AS3;GEWERBESTRASSE 6;;HALLWANGBEI-SALZBURG;;5300
AS4;GRABENWEG 69 / 2/18;;INNSBRUCK;;6020
AS5;AUGUST-JAKSCH-STRASSE 44/2 & 2A;;KLAGENFURT;;9020
AS6;Schirmerstrasse 18a;;Leonding;;4060
AS7;LEDERERGASSE 88;;LINZ;;4020
AS8;HIRTENGASSE 36/2/3;;MATTERSBURG;;7210
AS9;Porsche Strasse 7;;Sankt Polten;;3100
AT0;Steyrerstrasse    32;;Sankt Valentin;;4300
AT1;LINZERSTRASSE 16;;ST. PÖLTEN;;3100
AT2;Bert Koellensperger Strasse 8a;;Thaur;;6065
AT3;HANDELSKAI 388;;WIEN;;1020
AT4;11 POSTFACH 126;;WIEN;;1043
AT5;53 POSTFACH 88;;WIEN;;1122
AT6;391-393 TOORONGA;;Melbourne;VIC;3123
AT7;KEIZERSPLEIN 40A;;AALST;;9300
AT8;KONTISCHSESTEEWEG 54;;AARTSELAAR;;2630
AT9;AVENUE DE L EXPANSION, 16D;;ALLEUR;;4432
AU0;KARLOOMSTRAAT 19;;ANTWERP;;2000
AU1;FRANKRIJKLEI 119;;ANTWERP;;2000
AU3;MECHELSESTEENWEG 3;;ANTWERPEN;;2018
AU4;HAVEN 204 WILMARSDONKSTEENWEG 32;;ANTWERPEN;;2030
AU5;GROENPLAATS;;ANTWERPEN;;2000
AU6;RUE DE GENEVE 175;;BRUSSELS;;1140
AU7;GROOTE STEENWEG, 214;;BERCHEM;;2600
AU8;BORSBEEKSEBRUG 12;;BERCHEM;;2600
AU9;PRINS ALBERTLEI 29;;BERCHEM;;2600
AV0;BREDABAAN 274;;BRASSCHAAT;;2930
AV1;SCHEEPSDALELAAN 9;;BRUGGE;;8000
AV2;KONING ALBERT 1E LAAN 122;;BRUGGE;;8200
AV3;RUE DE LA LOI 227;;BRUSSEL;;1040
AV4;BRUDRP RUE STEVIN 65;;BRUSSELS;;1040
AV6;RUE ROYALE 145;;BRUSSELS;;1000
AV7;BOULEVARD INDUSTRIEL 16;;BRUSSELS;;1070
AV8;HAVENLAAN 2;;BRUSSELS;;1080
AV9;3, AVE DU BOURGET;;BRUSSELS;;1140
AW0;BOULEVARD DU SOUVERAIN, 25;;BRUXELLES;;1170
AW1;MARIE-CHRISTINASTR. 184;;BRUXELLES;;1020
AW2;ORBANLAAN 229;;BRUXELLES;;1150
AW3;Lozenberg 23, Zaventem;;Brussels;;1932
AW4;MARNIXLAAN 13;;BRUXELLES;;1000
AW5;WAYEZSTRAAT 125;;BRUXELLES;;1070
AW6;TERVURENLAAN 142;;BRUXELLES;;1150
AW7;WATERLOOSESTENNWEG 1376;;BRUXELLES;;1180
AW8;Sveavägen 25;;Stockholm;;10367
AW9;MARNIXLAAN 17;;BRUXELLES;;1000
AX0;MARNIXLAAN 15;;BRUXELLES;;1000
AX1;AVENUE DU BOURGET 3;;BRUXELLES;;1140
AX2;ANTWERPSESTEENWEG, 59;;BRUXELLES;;1000
AX3;BOULEVARD SYLVAIN DUPUIS 243;;BRUXELLES;;1070
AX4;CITY 2 RUE NEUVE;;BRUXELLES;;1000
AX5;QUAI DE BRABANT 16;;CHARLEROI;;6000
AX6;SQUARE DES MARTYRS DU 18 AOUT;;CHARLEROI;;6000
AX7;DE KLEETLAAN 5;;DIEGEM;;1831
AX8;NAZARETSESTEENWEG 7;;DEINZE;;9800
AX9;BOOIEBOS 6;;DRONGEN;;9031
AY0;Leonardo Davincilaan 1;;Edegem;;2650
AY1;BLDG 04, PRINS BOUDEWIJNLAAN 47-49;;EDEGEM;;2650
AY3;PRINS BOUDEWIJNLAAN 47;;EDEGEM;;2650
AY4;THOMSON;;EDEGEM;;2650
AY5;FABRIEKSWEG 1;;EERNEGEM;;8480
AY6;HUTE 60;;EUPEN;;4700
AY7;12,AVENUE JACQUES GEORGIN;;EVERE BRUXELLES;;1030
AY8;BELL TELEPHONELAAN 3;;GEEL;;2440
AY9;INDUSTRIEPARK 4C;;GENT;;9031
AZ0;KOOPHANDELSPLEIN 11;;GENT;;9000
AZ1;JOSEF PLATEAUSTRAAT 22;;GENT;;9000
AZ2;2 SINT VICENTIUSPLEIN;;GENT;;9000
AZ3;VELDSTRAAT 89;;GENT;;9000
AZ4;RUE DU CERF, 299 B;;GENVAL;;1332
AZ5;THONISSENLAAN 46;;HASSELT;;3500
AZ6;Premiere Avenue 44;;Herstal;;4400
AZ7;HAASRODE RESEARCH PARK;;HEVERLEE;;3001
AZ8;BERKENRODELEI 33;;HOBOKEN;;2660
AZ9;PLEINLAAN 17;;IXELLES;;1050
BA0;RUE LEON THEODOR 102;;JETTE;;1090
BA1;DE VILLERMONSTRAAT 38;;KONTICH;;2550
BA2;B. REYNAERTSTRAAT 2;;KORTRIJK;;8500
BA3;BOULEVARD RENE BRANQUART 80;;LESSINES;;7860
BA4;VAARTSTRAAT 94;;LEUVEN;;3000
BA5;LADEUZEPLEIN 12;;LEUVEN;;3000
BA6;LOUVAIN;;LEUVEN;;3000
BA7;RUE DES URBANISTES 2;;LIEGE;;4000
BA8;RUE DE NAMUR 2;;LIEGE;;4000
